power,wind,target
24.302,5.77,24.302
25.888,6.11,25.888
18.985,7.04,18.985
15.542,6.15,15.542
13.995999999999999,5.73,13.995999999999999
15.192,5.7,15.192
12.862,5.41,12.862
13.164000000000001,5.96,13.164000000000001
10.675,6.16,10.675
10.557,6.38,10.557
9.095,6.87,9.095
6.121,5.43,6.121
4.434,4.61,4.434
1.614,4.19,1.614
0.252,3.78,0.252
0.36200000000000004,3.58,0.36200000000000004
0.0,3.1,0.0
0.0,2.26,0.0
0.0,1.37,0.0
0.0,1.59,0.0
0.0,11.4,0.0
0.0,0.61,0.0
0.0,1.77,0.0
0.0,1.98,0.0
0.0,0.81,0.0
0.0,1.95,0.0
0.0,1.79,0.0
0.0,2.81,0.0
0.0,3.15,0.0
0.0,1.63,0.0
0.0,1.12,0.0
0.0,0.13,0.0
0.0,0.01,0.0
0.0,0.26,0.0
0.0,0.36,0.0
0.0,0.0,0.0
0.0,0.12,0.0
0.0,0.11,0.0
0.0,0.0,0.0
0.0,0.75,0.0
0.0,0.1,0.0
0.0,0.81,0.0
0.0,1.21,0.0
0.0,1.61,0.0
0.0,2.07,0.0
0.0,2.35,0.0
0.0,2.13,0.0
0.0,0.88,0.0
0.0,0.0,0.0
0.0,0.01,0.0
0.0,0.4,0.0
0.07200000000000001,1.7,0.07200000000000001
0.924,0.74,0.924
3.156,2.35,3.156
9.862,4.12,9.862
22.842,6.57,22.842
24.910999999999998,6.19,24.910999999999998
28.889,6.77,28.889
36.876,8.28,36.876
40.830999999999996,10.17,40.830999999999996
40.446999999999996,10.36,40.446999999999996
36.166,9.87,36.166
37.673,9.36,37.673
38.984,9.88,38.984
37.935,9.09,37.935
32.14,6.62,32.14
32.839,5.9,32.839
30.301,6.27,30.301
29.776999999999997,5.69,29.776999999999997
30.18,5.62,30.18
33.262,5.51,33.262
40.464,7.34,40.464
38.506,8.19,38.506
35.876999999999995,9.23,35.876999999999995
35.306999999999995,9.61,35.306999999999995
37.303000000000004,10.89,37.303000000000004
38.525999999999996,10.86,38.525999999999996
31.201999999999998,10.15,31.201999999999998
27.662,9.87,27.662
24.471,8.56,24.471
24.805999999999997,8.15,24.805999999999997
30.425,8.64,30.425
36.384,9.3,36.384
33.173,10.7,33.173
34.164,11.62,34.164
36.211,11.48,36.211
40.777,11.67,40.777
42.323,11.41,42.323
42.687,11.36,42.687
43.251999999999995,9.13,43.251999999999995
43.406000000000006,10.87,43.406000000000006
43.17100000000001,9.28,43.17100000000001
43.255,9.09,43.255
43.553000000000004,12.25,43.553000000000004
43.358000000000004,14.74,43.358000000000004
39.586,11.3,39.586
40.189,8.1,40.189
39.74,7.73,39.74
40.888000000000005,7.13,40.888000000000005
43.217,7.04,43.217
40.454,7.68,40.454
40.158,7.19,40.158
40.391999999999996,5.92,40.391999999999996
41.83,5.18,41.83
43.181000000000004,6.77,43.181000000000004
42.708,8.94,42.708
44.553999999999995,11.19,44.553999999999995
44.443000000000005,11.7,44.443000000000005
43.681000000000004,12.07,43.681000000000004
43.115,11.68,43.115
42.81,11.58,42.81
44.441,11.13,44.441
44.33,11.31,44.33
44.208,12.01,44.208
44.449,12.07,44.449
44.458,12.12,44.458
44.512,0.43,44.512
43.865,12.64,43.865
44.67,12.69,44.67
43.438,12.39,43.438
44.062,11.51,44.062
42.83,10.69,42.83
43.68899999999999,10.63,43.68899999999999
43.983999999999995,10.41,43.983999999999995
43.191,10.51,43.191
42.567,11.43,42.567
42.973,11.82,42.973
43.498000000000005,11.2,43.498000000000005
43.25,11.3,43.25
44.223,11.08,44.223
44.093,11.01,44.093
43.391000000000005,10.79,43.391000000000005
43.178999999999995,10.59,43.178999999999995
43.601000000000006,10.73,43.601000000000006
43.71,9.56,43.71
40.946,8.92,40.946
43.418,8.4,43.418
40.481,9.8,40.481
42.108000000000004,9.26,42.108000000000004
42.006,9.45,42.006
40.996,8.94,40.996
38.415,9.89,38.415
36.49,11.05,36.49
36.113,10.34,36.113
35.274,10.0,35.274
36.714,9.47,36.714
30.397,9.52,30.397
29.275,8.91,29.275
25.872,9.19,25.872
26.955,9.35,26.955
29.011,9.19,29.011
24.336,8.82,24.336
20.112000000000002,8.33,20.112000000000002
19.807000000000002,8.34,19.807000000000002
17.046,8.18,17.046
10.41,6.4,10.41
9.511000000000001,5.18,9.511000000000001
11.482999999999999,5.77,11.482999999999999
10.802,6.64,10.802
5.402,6.19,5.402
2.403,4.63,2.403
0.308,3.58,0.308
0.0,2.92,0.0
0.027999999999999997,2.03,0.027999999999999997
0.0,2.75,0.0
0.0,2.85,0.0
0.0,3.0,0.0
0.0,2.08,0.0
0.0,2.96,0.0
0.0,2.77,0.0
0.0,2.65,0.0
0.001,3.29,0.001
0.57,3.09,0.57
1.056,3.97,1.056
2.032,4.77,2.032
1.006,4.71,1.006
0.61,4.11,0.61
1.107,4.05,1.107
0.555,3.69,0.555
0.183,4.11,0.183
0.06,3.27,0.06
0.059000000000000004,3.73,0.059000000000000004
0.109,3.05,0.109
0.226,4.21,0.226
0.038,4.83,0.038
0.095,4.73,0.095
1.065,5.32,1.065
3.8739999999999997,5.72,3.8739999999999997
7.005,7.32,7.005
8.22,8.32,8.22
8.051,8.01,8.051
7.656000000000001,7.4,7.656000000000001
5.72,6.93,5.72
6.8389999999999995,5.9,6.8389999999999995
7.656000000000001,6.62,7.656000000000001
3.612,7.0,3.612
1.659,6.28,1.659
0.691,4.44,0.691
1.3030000000000002,3.8,1.3030000000000002
2.807,3.61,2.807
2.293,3.81,2.293
2.309,3.25,2.309
1.661,4.02,1.661
1.962,3.41,1.962
1.261,3.16,1.261
0.772,2.96,0.772
0.355,2.42,0.355
0.063,2.25,0.063
0.223,2.68,0.223
0.209,3.06,0.209
0.099,3.31,0.099
0.298,2.51,0.298
0.0,12.61,0.0
0.0,1.8,0.0
0.0,1.62,0.0
0.0,1.1,0.0
0.0,0.0,0.0
0.0,0.13,0.0
0.0,0.0,0.0
0.429,0.9,0.429
0.0,0.34,0.0
0.0,0.39,0.0
0.0,0.79,0.0
0.0,0.46,0.0
0.0,0.0,0.0
0.0,0.54,0.0
0.0,1.0,0.0
0.0,0.11,0.0
0.0,0.35,0.0
0.0,2.13,0.0
0.0,1.68,0.0
0.0,2.42,0.0
0.0,3.3,0.0
0.0,0.71,0.0
0.0,0.0,0.0
0.0,1.47,0.0
0.0,0.71,0.0
0.0,0.78,0.0
0.0,1.44,0.0
0.0,2.17,0.0
0.0,1.59,0.0
0.0,0.16,0.0
0.0,1.5,0.0
0.245,1.14,0.245
0.66,2.43,0.66
0.682,4.15,0.682
0.276,2.44,0.276
0.17600000000000002,3.74,0.17600000000000002
0.0,1.42,0.0
0.0,0.75,0.0
0.0,1.36,0.0
0.0,0.22,0.0
0.0,0.09,0.0
0.0,0.6,0.0
0.0,0.85,0.0
0.0,1.26,0.0
0.019,1.05,0.019
0.607,0.5,0.607
0.524,1.9,0.524
0.915,2.7,0.915
4.503,2.8,4.503
9.265,5.2,9.265
15.257,5.61,15.257
13.627,5.69,13.627
18.275,6.02,18.275
19.958,6.69,19.958
18.6,6.53,18.6
22.113000000000003,7.52,22.113000000000003
24.168000000000003,7.92,24.168000000000003
21.568,6.97,21.568
24.320999999999998,8.37,24.320999999999998
19.721,8.8,19.721
19.397000000000002,7.59,19.397000000000002
19.378,7.8,19.378
23.945,7.33,23.945
28.901,6.57,28.901
32.464,7.06,32.464
34.705,7.54,34.705
36.661,8.77,36.661
41.003,7.72,41.003
38.86,8.07,38.86
40.75,8.31,40.75
43.021,8.74,43.021
42.476000000000006,9.43,42.476000000000006
42.638000000000005,10.18,42.638000000000005
43.413999999999994,9.12,43.413999999999994
43.619,9.05,43.619
44.056000000000004,9.31,44.056000000000004
43.897,10.01,43.897
43.756,11.05,43.756
44.843,11.22,44.843
43.902,11.74,43.902
44.206,12.17,44.206
43.813,12.66,43.813
44.155,13.85,44.155
43.776,12.46,43.776
44.157,13.21,44.157
43.717,13.58,43.717
44.788000000000004,13.66,44.788000000000004
44.097,13.64,44.097
44.799,14.45,44.799
44.898999999999994,12.79,44.898999999999994
44.273999999999994,12.51,44.273999999999994
42.765,11.57,42.765
44.909,11.8,44.909
44.544,11.4,44.544
44.251999999999995,11.02,44.251999999999995
44.506,11.19,44.506
44.047,2.55,44.047
40.111,10.76,40.111
42.7,11.49,42.7
43.081,11.31,43.081
40.908,11.62,40.908
41.905,12.18,41.905
42.711999999999996,11.54,42.711999999999996
42.662,11.24,42.662
42.949,10.99,42.949
43.032,10.61,43.032
42.778999999999996,10.15,42.778999999999996
43.022,9.62,43.022
43.266999999999996,10.64,43.266999999999996
40.975,10.46,40.975
41.04600000000001,11.53,41.04600000000001
40.898,10.66,40.898
40.75,10.93,40.75
40.159,10.31,40.159
38.632,8.85,38.632
39.633,9.55,39.633
39.361,9.32,39.361
31.88,8.7,31.88
34.565,6.58,34.565
34.051,7.29,34.051
30.104,6.43,30.104
28.005,7.0,28.005
22.693,7.54,22.693
20.959,6.71,20.959
21.362,7.04,21.362
18.451,7.23,18.451
24.65,6.41,24.65
23.840999999999998,7.89,23.840999999999998
22.741999999999997,7.95,22.741999999999997
17.522000000000002,7.46,17.522000000000002
14.120999999999999,6.86,14.120999999999999
8.629,6.6,8.629
8.007,6.45,8.007
4.998,5.71,4.998
2.8160000000000003,5.16,2.8160000000000003
1.452,5.12,1.452
1.0959999999999999,,1.0959999999999999
0.235,2.97,0.235
0.04,3.34,0.04
0.21899999999999997,3.43,0.21899999999999997
0.0,2.98,0.0
0.14400000000000002,2.94,0.14400000000000002
0.353,2.8,0.353
0.535,3.61,0.535
1.169,3.66,1.169
1.889,4.72,1.889
3.4610000000000003,4.58,3.4610000000000003
3.467,5.2,3.467
3.423,5.0,3.423
2.336,4.46,2.336
1.79,5.68,1.79
0.9490000000000001,5.23,0.9490000000000001
1.531,4.62,1.531
1.47,4.59,1.47
2.72,4.32,2.72
2.596,5.32,2.596
2.3040000000000003,5.12,2.3040000000000003
4.676,5.92,4.676
3.214,5.25,3.214
4.173,5.4,4.173
3.639,5.59,3.639
2.331,5.47,2.331
1.1320000000000001,4.87,1.1320000000000001
0.536,4.63,0.536
0.19,4.52,0.19
0.0,3.24,0.0
0.0,2.5,0.0
0.0,1.64,0.0
0.0,1.66,0.0
0.0,1.54,0.0
0.0,0.95,0.0
0.0,0.22,0.0
0.0,0.0,0.0
0.0,0.76,0.0
0.0,0.06,0.0
0.0,0.2,0.0
0.0,0.89,0.0
0.0,0.95,0.0
0.0,2.12,0.0
0.0,3.35,0.0
0.0,3.89,0.0
0.513,4.19,0.513
1.797,6.09,1.797
2.041,5.31,2.041
2.6689999999999996,4.98,2.6689999999999996
3.156,4.6,3.156
2.266,4.09,2.266
5.165,4.18,5.165
2.217,4.97,2.217
2.526,4.23,2.526
2.602,4.94,2.602
2.9810000000000003,4.87,2.9810000000000003
2.127,10.64,2.127
1.15,4.77,1.15
2.339,3.94,2.339
3.015,4.84,3.015
3.222,5.24,3.222
3.772,5.39,3.772
3.2769999999999997,5.24,3.2769999999999997
2.0340000000000003,4.32,2.0340000000000003
2.655,4.58,2.655
1.349,4.62,1.349
0.599,4.28,0.599
0.0,3.73,0.0
0.0,3.48,0.0
0.0,3.08,0.0
0.0,2.34,0.0
0.0,0.96,0.0
0.0,0.69,0.0
0.0,1.5,0.0
0.0,2.36,0.0
0.04,3.29,0.04
0.0,3.36,0.0
0.0,2.58,0.0
0.0,1.45,0.0
0.0,3.53,0.0
0.0,2.82,0.0
0.0,1.33,0.0
0.107,1.75,0.107
0.0,0.23,0.0
0.0,0.0,0.0
0.019,1.12,0.019
0.495,1.97,0.495
0.285,2.06,0.285
0.33299999999999996,2.55,0.33299999999999996
0.38299999999999995,2.04,0.38299999999999995
0.29100000000000004,1.69,0.29100000000000004
0.147,1.35,0.147
0.0,2.14,0.0
0.0,0.47,0.0
0.0,0.26,0.0
0.0,0.84,0.0
0.0,1.68,0.0
0.0,1.2,0.0
0.0,1.58,0.0
0.0,2.19,0.0
0.0,2.25,0.0
0.0,1.65,0.0
0.0,2.77,0.0
0.0,2.33,0.0
0.0,2.62,0.0
0.0,2.13,0.0
0.0,1.62,0.0
0.0,1.67,0.0
0.0,1.9,0.0
0.0,2.12,0.0
0.0,2.36,0.0
0.0,2.68,0.0
0.0,2.63,0.0
0.0,2.01,0.0
0.0,1.94,0.0
0.0,2.39,0.0
0.0,2.26,0.0
0.0,2.26,0.0
0.0,2.37,0.0
0.0,2.16,0.0
0.0,1.95,0.0
0.0,1.61,0.0
0.0,1.78,0.0
0.0,1.76,0.0
0.18899999999999997,1.3,0.18899999999999997
1.112,1.92,1.112
3.9930000000000003,0.86,3.9930000000000003
1.767,1.21,1.767
1.965,1.62,1.965
3.5610000000000004,2.21,3.5610000000000004
4.71,1.13,4.71
5.222,1.6,5.222
12.777000000000001,2.25,12.777000000000001
9.174,2.49,9.174
14.536,1.71,14.536
37.083,4.33,37.083
42.321000000000005,6.89,42.321000000000005
41.66,9.2,41.66
40.915,8.66,40.915
40.586999999999996,8.65,40.586999999999996
40.179,8.56,40.179
35.451,8.34,35.451
37.413000000000004,7.8,37.413000000000004
34.792,8.08,34.792
36.455,8.17,36.455
36.281,6.39,36.281
41.352,6.51,41.352
42.379,8.1,42.379
44.99,9.01,44.99
43.751999999999995,10.24,43.751999999999995
43.32,10.4,43.32
43.381,10.36,43.381
44.081,5.35,44.081
44.409,11.4,44.409
44.876000000000005,10.6,44.876000000000005
43.381,9.69,43.381
42.617,10.27,42.617
45.065,10.38,45.065
44.368,11.04,44.368
45.02,12.54,45.02
45.033,11.32,45.033
44.266999999999996,12.73,44.266999999999996
44.986000000000004,13.03,44.986000000000004
45.207,12.08,45.207
45.144,11.51,45.144
41.122,11.8,41.122
41.03,11.09,41.03
41.143,11.0,41.143
41.181999999999995,10.93,41.181999999999995
41.005,11.34,41.005
41.005,12.43,41.005
41.293,11.81,41.293
41.133,11.99,41.133
41.223,11.53,41.223
41.168,11.8,41.168
41.065,11.73,41.065
41.018,10.38,41.018
41.102,10.02,41.102
41.065,9.71,41.065
39.848,9.88,39.848
39.921,10.22,39.921
41.04600000000001,10.12,41.04600000000001
40.765,9.81,40.765
40.516,8.08,40.516
42.24,6.46,42.24
37.816,7.48,37.816
41.338,7.34,41.338
41.022,8.3,41.022
42.898,8.48,42.898
44.9,8.09,44.9
44.843,8.92,44.843
43.026,8.79,43.026
41.298,8.28,41.298
34.260999999999996,7.7,34.260999999999996
34.361999999999995,7.15,34.361999999999995
31.283,6.87,31.283
22.514,6.25,22.514
19.595,4.95,19.595
22.381999999999998,4.72,22.381999999999998
11.024000000000001,5.21,11.024000000000001
7.2,4.87,7.2
6.398,4.68,6.398
9.681000000000001,6.54,9.681000000000001
2.963,5.18,2.963
1.969,4.65,1.969
0.46399999999999997,3.69,0.46399999999999997
0.0,3.06,0.0
0.0,2.64,0.0
0.0,2.21,0.0
0.0,1.65,0.0
0.0,1.08,0.0
0.0,2.08,0.0
0.0,2.83,0.0
0.0,2.94,0.0
0.0,3.38,0.0
0.502,4.19,0.502
0.9390000000000001,4.03,0.9390000000000001
3.642,4.47,3.642
7.922000000000001,5.39,7.922000000000001
10.642999999999999,5.77,10.642999999999999
10.797,6.21,10.797
10.302999999999999,5.91,10.302999999999999
11.784,6.46,11.784
14.228,5.96,14.228
28.494,5.86,28.494
37.646,7.93,37.646
40.36,8.02,40.36
44.007,10.91,44.007
43.63,12.0,43.63
42.427,11.85,42.427
43.286,11.16,43.286
44.465,10.95,44.465
43.398,10.55,43.398
41.562,9.79,41.562
41.568000000000005,11.62,41.568000000000005
41.98,9.52,41.98
38.982,9.34,38.982
39.424,8.98,39.424
41.005,9.11,41.005
39.285,8.89,39.285
29.399,8.48,29.399
22.627,8.12,22.627
27.373,7.52,27.373
32.652,8.32,32.652
36.111,8.98,36.111
34.271,8.49,34.271
33.891,8.43,33.891
21.616999999999997,7.84,21.616999999999997
13.332,10.69,13.332
6.729,7.95,6.729
3.1519999999999997,5.96,3.1519999999999997
3.4610000000000003,5.89,3.4610000000000003
3.5580000000000003,6.25,3.5580000000000003
3.092,6.47,3.092
3.278,5.97,3.278
4.404,5.71,4.404
3.28,6.16,3.28
1.335,5.36,1.335
0.22399999999999998,4.34,0.22399999999999998
0.0,3.44,0.0
0.0,1.75,0.0
0.165,0.61,0.165
0.051,1.21,0.051
0.059000000000000004,1.91,0.059000000000000004
0.0,1.83,0.0
0.0,0.56,0.0
0.0,1.68,0.0
0.0,1.59,0.0
0.0,2.58,0.0
0.0,2.87,0.0
0.0,2.89,0.0
0.0,2.27,0.0
0.0,2.26,0.0
0.0,2.67,0.0
0.0,2.28,0.0
0.0,1.39,0.0
0.0,2.17,0.0
0.0,0.5,0.0
0.0,0.06,0.0
0.0,0.36,0.0
0.0,0.56,0.0
0.0,0.62,0.0
0.0,0.65,0.0
0.0,0.7,0.0
0.0,1.79,0.0
0.0,1.55,0.0
0.0,2.01,0.0
0.0,2.54,0.0
0.0,1.47,0.0
0.0,1.69,0.0
0.0,1.87,0.0
0.0,1.75,0.0
0.0,2.3,0.0
0.0,2.43,0.0
0.0,2.52,0.0
0.0,3.42,0.0
0.0,3.32,0.0
0.0,2.38,0.0
0.0,1.45,0.0
0.0,1.58,0.0
0.0,2.11,0.0
0.0,1.65,0.0
0.0,1.61,0.0
0.0,0.4,0.0
0.08800000000000001,0.42,0.08800000000000001
1.2229999999999999,1.84,1.2229999999999999
1.692,2.87,1.692
1.465,3.88,1.465
1.5119999999999998,3.28,1.5119999999999998
4.421,3.87,4.421
7.2379999999999995,3.98,7.2379999999999995
8.137,3.65,8.137
7.894,3.72,7.894
5.652,2.86,5.652
8.112,2.59,8.112
8.517999999999999,4.25,8.517999999999999
11.029000000000002,4.99,11.029000000000002
12.895999999999999,4.72,12.895999999999999
12.026,4.87,12.026
10.319,3.96,10.319
9.976,3.97,9.976
8.041,4.21,8.041
6.941,3.52,6.941
7.949,3.39,7.949
9.64,3.83,9.64
8.811,4.47,8.811
10.251,4.99,10.251
13.793,5.01,13.793
16.207,5.23,16.207
24.559,5.66,24.559
25.018,6.23,25.018
23.634,6.64,23.634
28.401,6.59,28.401
28.12,6.2,28.12
26.354,6.37,26.354
30.524,5.71,30.524
28.359,7.54,28.359
26.369,8.17,26.369
27.649,7.93,27.649
29.464000000000002,6.87,29.464000000000002
34.304,7.21,34.304
29.537,6.48,29.537
28.888,5.91,28.888
26.334,6.81,26.334
26.385,8.69,26.385
24.689,8.01,24.689
26.42,7.37,26.42
24.86,8.01,24.86
27.122,8.34,27.122
23.391,6.86,23.391
30.419,8.31,30.419
29.625999999999998,7.52,29.625999999999998
27.951,6.94,27.951
22.346999999999998,7.21,22.346999999999998
20.078,6.3,20.078
23.574,6.69,23.574
22.355999999999998,6.61,22.355999999999998
25.519000000000002,7.46,25.519000000000002
24.035,7.54,24.035
22.048000000000002,6.93,22.048000000000002
21.706999999999997,6.37,21.706999999999997
22.853,5.71,22.853
27.994,6.27,27.994
23.982,6.4,23.982
18.035,5.39,18.035
17.277,4.68,17.277
17.424,4.6,17.424
20.262999999999998,4.49,20.262999999999998
17.18,5.25,17.18
16.171,5.66,16.171
12.606,5.43,12.606
11.408,4.97,11.408
10.517000000000001,5.05,10.517000000000001
12.432,5.37,12.432
12.583,5.38,12.583
0.0,5.56,0.0
0.0,5.69,0.0
0.0,5.78,0.0
0.0,5.61,0.0
0.0,4.78,0.0
0.0,1.65,0.0
0.0,1.71,0.0
0.0,3.93,0.0
0.0,2.8,0.0
0.0,4.14,0.0
0.0,4.7,0.0
0.0,4.86,0.0
0.0,5.31,0.0
0.0,4.16,0.0
0.0,5.16,0.0
0.0,5.42,0.0
0.0,6.21,0.0
0.0,6.39,0.0
0.0,5.74,0.0
0.0,3.85,0.0
0.0,3.72,0.0
0.0,4.16,0.0
0.0,4.65,0.0
0.0,4.56,0.0
0.0,3.87,0.0
0.0,4.07,0.0
0.0,3.85,0.0
0.0,3.27,0.0
0.0,3.7,0.0
0.0,3.03,0.0
0.0,2.75,0.0
0.0,2.22,0.0
0.0,2.15,0.0
0.0,2.37,0.0
0.0,1.22,0.0
0.0,1.37,0.0
0.0,1.52,0.0
0.0,3.28,0.0
0.0,2.67,0.0
0.128,2.59,0.128
0.0,2.53,0.0
0.0,3.25,0.0
0.191,4.18,0.191
0.9079999999999999,4.53,0.9079999999999999
1.672,5.44,1.672
2.261,5.92,2.261
3.4760000000000004,6.2,3.4760000000000004
5.728,6.53,5.728
6.482,8.04,6.482
6.327999999999999,7.68,6.327999999999999
7.278,7.55,7.278
2.168,6.93,2.168
1.73,4.79,1.73
0.436,5.03,0.436
0.865,5.15,0.865
1.02,4.76,1.02
0.527,4.2,0.527
0.9390000000000001,4.28,0.9390000000000001
0.5589999999999999,5.04,0.5589999999999999
1.511,4.14,1.511
0.8590000000000001,5.32,0.8590000000000001
0.7,4.28,0.7
0.902,3.79,0.902
0.494,4.51,0.494
0.053,4.21,0.053
0.0,7.56,0.0
0.0,2.42,0.0
0.0,2.19,0.0
0.0,1.96,0.0
0.0,2.39,0.0
0.0,2.85,0.0
0.0,1.83,0.0
0.0,1.58,0.0
0.0,1.36,0.0
0.024,0.99,0.024
0.271,1.02,0.271
0.696,0.8,0.696
1.216,0.0,1.216
2.633,1.53,2.633
2.456,1.75,2.456
2.217,0.6,2.217
3.935,0.22,3.935
7.271,0.15,7.271
10.743,0.68,10.743
10.902000000000001,2.84,10.902000000000001
15.32,2.74,15.32
8.804,4.06,8.804
13.895999999999999,2.9,13.895999999999999
13.970999999999998,0.84,13.970999999999998
17.429000000000002,2.06,17.429000000000002
13.332,4.79,13.332
13.047,5.66,13.047
15.110999999999999,5.01,15.110999999999999
20.319000000000003,5.67,20.319000000000003
26.129,8.08,26.129
25.428,8.29,25.428
26.393,7.04,26.393
18.664,6.0,18.664
22.344,5.87,22.344
26.798000000000002,6.68,26.798000000000002
27.235,7.0,27.235
26.044,7.24,26.044
35.534,7.44,35.534
29.354,7.38,29.354
19.031,6.99,19.031
22.704,6.75,22.704
29.388,7.28,29.388
34.484,8.02,34.484
30.998,8.3,30.998
28.646,7.81,28.646
25.767,8.03,25.767
26.585,8.32,26.585
31.601999999999997,8.78,31.601999999999997
28.758000000000003,8.19,28.758000000000003
25.003,9.46,25.003
31.409000000000002,8.46,31.409000000000002
35.672,9.12,35.672
35.269,9.16,35.269
30.491999999999997,8.82,30.491999999999997
28.491999999999997,7.62,28.491999999999997
37.986,7.42,37.986
37.145,8.28,37.145
35.806,8.14,35.806
33.851,8.02,33.851
32.316,6.8,32.316
32.672,7.31,32.672
34.207,7.74,34.207
38.092,6.73,38.092
36.234,8.7,36.234
36.957,8.77,36.957
39.458,9.15,39.458
42.363,9.52,42.363
36.879,7.8,36.879
37.845,8.63,37.845
41.843999999999994,7.32,41.843999999999994
42.431000000000004,9.39,42.431000000000004
38.001,9.03,38.001
42.835,7.14,42.835
43.538000000000004,8.38,43.538000000000004
43.717,9.19,43.717
42.98,8.31,42.98
40.542,8.61,40.542
41.857,8.01,41.857
41.977,8.3,41.977
43.468,10.4,43.468
45.085,11.46,45.085
44.996,12.08,44.996
43.472,11.89,43.472
43.965,10.92,43.965
42.876999999999995,8.26,42.876999999999995
42.157,8.95,42.157
42.755,9.48,42.755
42.501999999999995,9.72,42.501999999999995
43.94,8.93,43.94
42.808,11.99,42.808
41.537,9.53,41.537
41.756,10.84,41.756
42.288000000000004,12.65,42.288000000000004
41.707,12.23,41.707
41.995,11.01,41.995
43.163000000000004,12.2,43.163000000000004
42.659,3.15,42.659
43.028,13.24,43.028
42.0,14.09,42.0
43.211999999999996,14.14,43.211999999999996
41.633,13.68,41.633
39.541,15.16,39.541
39.266999999999996,15.74,39.266999999999996
37.196999999999996,16.38,37.196999999999996
39.061,15.66,39.061
35.361,15.77,35.361
34.945,15.61,34.945
33.006,15.91,33.006
33.415,15.39,33.415
33.095,15.7,33.095
35.0,15.68,35.0
33.336,15.33,33.336
31.551,15.56,31.551
29.47,17.31,29.47
33.32,16.27,33.32
33.545,16.66,33.545
33.532,16.62,33.532
33.219,15.15,33.219
33.121,15.17,33.121
33.463,15.19,33.463
33.272,14.88,33.272
31.131999999999998,15.29,31.131999999999998
31.425,15.88,31.425
29.541999999999998,17.01,29.541999999999998
31.434,17.52,31.434
31.451,16.99,31.451
31.241999999999997,15.74,31.241999999999997
31.245,16.22,31.245
33.363,16.25,33.363
33.289,16.89,33.289
35.353,16.27,35.353
37.123000000000005,14.23,37.123000000000005
36.308,13.11,36.308
42.856,13.76,42.856
42.888999999999996,13.1,42.888999999999996
43.205,12.81,43.205
42.935,14.07,42.935
43.278999999999996,14.25,43.278999999999996
41.293,14.35,41.293
43.077,14.8,43.077
38.978,16.58,38.978
39.249,17.15,39.249
37.422,16.76,37.422
39.049,16.32,39.049
35.238,14.45,35.238
35.705,16.17,35.705
35.482,13.3,35.482
37.204,13.46,37.204
36.963,13.46,36.963
35.416,15.95,35.416
39.221,14.54,39.221
34.888000000000005,14.93,34.888000000000005
34.272,13.95,34.272
33.148,14.37,33.148
33.325,13.68,33.325
31.247,15.12,31.247
34.898,13.36,34.898
43.155,13.09,43.155
43.012,14.14,43.012
42.981,13.93,42.981
42.715,12.8,42.715
39.155,12.75,39.155
43.026,13.45,43.026
43.091,14.17,43.091
42.902,14.6,42.902
41.048,15.59,41.048
41.106,14.06,41.106
39.032,13.16,39.032
41.13399999999999,12.28,41.13399999999999
42.123000000000005,13.88,42.123000000000005
43.068000000000005,13.93,43.068000000000005
43.08,12.84,43.08
42.229,12.74,42.229
42.852,12.27,42.852
43.068000000000005,12.36,43.068000000000005
43.01,13.11,43.01
42.549,13.67,42.549
40.414,12.87,40.414
41.29,12.55,41.29
38.902,12.72,38.902
40.631,12.06,40.631
41.242,12.52,41.242
41.078,12.43,41.078
41.336000000000006,12.58,41.336000000000006
41.097,12.36,41.097
40.95,12.11,40.95
41.126999999999995,12.78,41.126999999999995
41.036,13.34,41.036
41.431000000000004,12.65,41.431000000000004
40.806999999999995,12.29,40.806999999999995
41.192,12.28,41.192
41.013999999999996,13.06,41.013999999999996
41.078,12.97,41.078
41.013000000000005,13.87,41.013000000000005
39.169000000000004,13.55,39.169000000000004
39.079,12.48,39.079
39.083,12.67,39.083
39.37,11.99,39.37
39.247,11.56,39.247
37.069,12.24,37.069
37.141,13.01,37.141
39.335,12.7,39.335
39.078,12.9,39.078
37.158,12.68,37.158
37.354,12.72,37.354
37.215,12.41,37.215
37.098,11.49,37.098
37.141999999999996,11.67,37.141999999999996
37.254,11.82,37.254
37.06,11.1,37.06
37.01,11.45,37.01
37.178000000000004,11.89,37.178000000000004
37.207,12.74,37.207
37.177,12.27,37.177
37.092,11.9,37.092
37.223,10.56,37.223
37.113,10.6,37.113
37.19,10.86,37.19
37.164,11.22,37.164
37.098,11.51,37.098
37.213,11.1,37.213
37.074,11.5,37.074
37.365,11.99,37.365
40.926,11.71,40.926
43.123999999999995,11.64,43.123999999999995
43.003,12.28,43.003
43.166000000000004,12.52,43.166000000000004
43.062,12.02,43.062
43.015,12.55,43.015
40.96,12.92,40.96
41.235,13.63,41.235
42.841,14.24,42.841
40.958,14.84,40.958
41.166000000000004,14.01,41.166000000000004
39.226,14.48,39.226
41.018,13.28,41.018
40.99100000000001,14.01,40.99100000000001
38.029,13.74,38.029
41.03,12.78,41.03
42.922,12.82,42.922
40.938,12.87,40.938
40.785,12.3,40.785
41.196999999999996,11.51,41.196999999999996
39.03,11.43,39.03
38.94,10.13,38.94
40.596,12.42,40.596
40.001,11.39,40.001
40.713,11.47,40.713
40.169000000000004,12.55,40.169000000000004
37.583,11.27,37.583
37.492,11.78,37.492
37.727,10.84,37.727
